epoch,step,train_loss,val_loss,val_mae_p50
1,1979,0.5179322957992554,,
1,1999,0.5064237713813782,,
1,2019,0.47416478395462036,,
1,2039,0.4714367687702179,,
1,2059,0.3875155746936798,,
1,2079,0.28916746377944946,,
1,2099,0.40133294463157654,,
1,2119,0.3721771836280823,,
1,2139,0.33956360816955566,,
1,2159,0.3636072874069214,,
1,2179,0.4154171347618103,,
1,2199,0.39986497163772583,,
1,2219,0.35802626609802246,,
1,2239,0.4768739640712738,,
1,2259,0.5023328065872192,,
1,2279,0.38558223843574524,,
1,2287,,0.413261353969574,1.0563535690307617
2,2299,0.40645891427993774,,
2,2319,0.39655154943466187,,
2,2339,0.45218318700790405,,
2,2359,0.32500600814819336,,
2,2379,0.3248288035392761,,
2,2399,0.42083489894866943,,
2,2419,0.44553080201148987,,
2,2439,0.4233222007751465,,
2,2459,0.30045363306999207,,
2,2479,0.4307015836238861,,
2,2499,0.3867817521095276,,
2,2519,0.34809622168540955,,
2,2539,0.3586810827255249,,
2,2559,0.35643982887268066,,
2,2579,0.3585948050022125,,
2,2599,0.33656957745552063,,
2,2619,0.4749731421470642,,
2,2639,0.3818405866622925,,
2,2659,0.3186417520046234,,
2,2679,0.4988252520561218,,
2,2699,0.5308366417884827,,
2,2719,0.4266778826713562,,
2,2739,0.3834558427333832,,
2,2759,0.2559643089771271,,
2,2779,0.4330415427684784,,
2,2799,0.4362204074859619,,
2,2819,0.3318493366241455,,
2,2839,0.33929669857025146,,
2,2859,0.3956841230392456,,
2,2879,0.33696070313453674,,
2,2899,0.452827513217926,,
2,2919,0.3867435157299042,,
2,2939,0.44120997190475464,,
2,2959,0.352033793926239,,
2,2979,0.3337709903717041,,
2,2999,0.41607341170310974,,
2,3019,0.49157533049583435,,
2,3039,0.41694605350494385,,
2,3059,0.26775023341178894,,
2,3079,0.3657759726047516,,
2,3099,0.48673391342163086,,
2,3119,0.36400964856147766,,
2,3139,0.3508096933364868,,
2,3159,0.44373536109924316,,
2,3179,0.3547510504722595,,
2,3199,0.43954160809516907,,
2,3219,0.31459560990333557,,
2,3239,0.3111589550971985,,
2,3259,0.3442271947860718,,
2,3279,0.46627044677734375,,
2,3299,0.394819051027298,,
2,3319,0.40101751685142517,,
2,3339,0.44428443908691406,,
2,3359,0.38705912232398987,,
2,3379,0.477862685918808,,
2,3399,0.386182576417923,,
2,3419,0.48811376094818115,,
2,3431,,0.41698652505874634,1.053835391998291
3,3439,0.2604530155658722,,
3,3459,0.4366874694824219,,
3,3479,0.4837644398212433,,
3,3499,0.5755833983421326,,
3,3519,0.3690012991428375,,
3,3539,0.4549247622489929,,
3,3559,0.4651409387588501,,
3,3579,0.400805801153183,,
3,3599,0.4235062897205353,,
3,3619,0.40350672602653503,,
3,3639,0.3905617892742157,,
3,3659,0.3895066976547241,,
3,3679,0.43096715211868286,,
3,3699,0.46713685989379883,,
3,3719,0.30200472474098206,,
3,3739,0.48848915100097656,,
3,3759,0.40478625893592834,,
3,3779,0.40293121337890625,,
3,3799,0.2753562331199646,,
3,3819,0.3689675033092499,,
3,3839,0.3476213216781616,,
3,3859,0.3836071789264679,,
3,3879,0.28465351462364197,,
3,3899,0.27278655767440796,,
3,3919,0.4925907850265503,,
3,3939,0.5704134106636047,,
3,3959,0.3332744240760803,,
3,3979,0.4199727475643158,,
3,3999,0.43354251980781555,,
3,4019,0.3365216553211212,,
3,4039,0.33550435304641724,,
3,4059,0.40701785683631897,,
3,4079,0.49064818024635315,,
3,4099,0.3477294445037842,,
3,4119,0.4955911338329315,,
3,4139,0.39179861545562744,,
3,4159,0.323119193315506,,
3,4179,0.35498347878456116,,
3,4199,0.3830152451992035,,
3,4219,0.3801976144313812,,
3,4239,0.4782271683216095,,
3,4259,0.29408690333366394,,
3,4279,0.46246337890625,,
3,4299,0.5238736271858215,,
3,4319,0.43463563919067383,,
3,4339,0.36562496423721313,,
3,4359,0.3466789722442627,,
3,4379,0.49457764625549316,,
3,4399,0.40541163086891174,,
3,4419,0.32891690731048584,,
3,4439,0.4697108268737793,,
3,4459,0.3605145514011383,,
3,4479,0.4300837814807892,,
3,4499,0.3330428898334503,,
3,4519,0.3592022657394409,,
3,4539,0.44243767857551575,,
3,4559,0.4028429687023163,,
3,4575,,0.42531973123550415,1.0559899806976318
4,4579,0.3868213891983032,,
4,4599,0.36849668622016907,,
4,4619,0.3839285671710968,,
4,4639,0.4231758117675781,,
4,4659,0.33881160616874695,,
4,4679,0.35028791427612305,,
4,4699,0.36479395627975464,,
4,4719,0.46090707182884216,,
4,4739,0.4238048791885376,,
4,4759,0.39023691415786743,,
4,4779,0.396452397108078,,
4,4799,0.34804457426071167,,
4,4819,0.46860456466674805,,
4,4839,0.44257602095603943,,
4,4859,0.4643228352069855,,
4,4879,0.47178274393081665,,
4,4899,0.45551973581314087,,
4,4919,0.3892293870449066,,
4,4939,0.5324605703353882,,
4,4959,0.4551604688167572,,
4,4979,0.42241114377975464,,
4,4999,0.30556654930114746,,
4,5019,0.3298501968383789,,
4,5039,0.478121280670166,,
4,5059,0.4074679911136627,,
4,5079,0.3516717255115509,,
4,5099,0.2788088023662567,,
4,5119,0.3354714512825012,,
4,5139,0.37894943356513977,,
4,5159,0.43871235847473145,,
4,5179,0.40235620737075806,,
4,5199,0.3707815706729889,,
4,5219,0.3028774857521057,,
4,5239,0.36204755306243896,,
4,5259,0.37412869930267334,,
4,5279,0.3191300630569458,,
4,5299,0.29279160499572754,,
4,5319,0.36129048466682434,,
4,5339,0.4165267050266266,,
4,5359,0.3029581904411316,,
4,5379,0.36622485518455505,,
4,5399,0.31711289286613464,,
4,5419,0.25543490052223206,,
4,5439,0.3336721658706665,,
4,5459,0.32694441080093384,,
4,5479,0.30808618664741516,,
4,5499,0.26936739683151245,,
4,5519,0.2704639434814453,,
4,5539,0.4352355897426605,,
4,5559,0.3079780340194702,,
4,5579,0.2373121678829193,,
4,5599,0.33715903759002686,,
4,5619,0.29063698649406433,,
4,5639,0.3843095898628235,,
4,5659,0.3372401297092438,,
4,5679,0.32392507791519165,,
4,5699,0.3845006823539734,,
4,5719,0.4325382113456726,,
4,5719,,0.34828248620033264,0.9574293494224548
5,5739,0.310019850730896,,
5,5759,0.31517064571380615,,
5,5779,0.3661590814590454,,
5,5799,0.31428763270378113,,
5,5819,0.32899385690689087,,
5,5839,0.3126811683177948,,
5,5859,0.34361112117767334,,
5,5879,0.31374576687812805,,
5,5899,0.2633776068687439,,
5,5919,0.3896409869194031,,
5,5939,0.2894934415817261,,
5,5959,0.30999135971069336,,
5,5979,0.3302931487560272,,
5,5999,0.35267210006713867,,
5,6019,0.3430154323577881,,
5,6039,0.23297099769115448,,
5,6059,0.25642749667167664,,
5,6079,0.2649570107460022,,
5,6099,0.28971731662750244,,
5,6119,0.37084949016571045,,
5,6139,0.2783075273036957,,
5,6159,0.40984687209129333,,
5,6179,0.32130953669548035,,
5,6199,0.30845630168914795,,
5,6219,0.2683026194572449,,
5,6239,0.3198402225971222,,
5,6259,0.2739064395427704,,
5,6279,0.3204845190048218,,
5,6299,0.3077003061771393,,
5,6319,0.31156328320503235,,
5,6339,0.28751611709594727,,
5,6359,0.3956124186515808,,
5,6379,0.32216593623161316,,
5,6399,0.3313417136669159,,
5,6419,0.355304092168808,,
5,6439,0.2634255588054657,,
5,6459,0.30859988927841187,,
5,6479,0.29187580943107605,,
5,6499,0.2777077555656433,,
5,6519,0.29846179485321045,,
5,6539,0.35506007075309753,,
5,6559,0.3465268611907959,,
5,6579,0.29237401485443115,,
5,6599,0.34406042098999023,,
5,6619,0.30667951703071594,,
5,6639,0.30768242478370667,,
5,6659,0.2933752238750458,,
5,6679,0.32068389654159546,,
5,6699,0.3387179970741272,,
5,6719,0.30906611680984497,,
5,6739,0.2858999967575073,,
5,6759,0.2993500530719757,,
5,6779,0.3771415650844574,,
5,6799,0.2983103096485138,,
5,6819,0.26649391651153564,,
5,6839,0.28731271624565125,,
5,6859,0.25573503971099854,,
5,6863,,0.30716386437416077,0.9114972949028015
6,6879,0.3444199860095978,,
6,6899,0.32042834162712097,,
6,6919,0.2650967240333557,,
6,6939,0.3095768690109253,,
6,6959,0.2940967381000519,,
6,6979,0.33380597829818726,,
6,6999,0.3007497489452362,,
6,7019,0.3630456030368805,,
6,7039,0.24508163332939148,,
6,7059,0.3249012529850006,,
6,7079,0.30752941966056824,,
6,7099,0.24666251242160797,,
6,7119,0.34912267327308655,,
6,7139,0.378334105014801,,
6,7159,0.38413217663764954,,
6,7179,0.2750941216945648,,
6,7199,0.28561311960220337,,
6,7219,0.2415512502193451,,
6,7239,0.37825706601142883,,
6,7259,0.2666265666484833,,
6,7279,0.3527897000312805,,
6,7299,0.31538501381874084,,
6,7319,0.3141114115715027,,
6,7339,0.24450579285621643,,
6,7359,0.3191041648387909,,
6,7379,0.3637191355228424,,
6,7399,0.3164307475090027,,
6,7419,0.2709238529205322,,
6,7439,0.41713038086891174,,
6,7459,0.24989210069179535,,
6,7479,0.32132095098495483,,
6,7499,0.37246647477149963,,
6,7519,0.2556054890155792,,
6,7539,0.3218322694301605,,
6,7559,0.31890594959259033,,
6,7579,0.29339271783828735,,
6,7599,0.28707635402679443,,
6,7619,0.27216070890426636,,
6,7639,0.23872336745262146,,
6,7659,0.32571351528167725,,
6,7679,0.26518917083740234,,
6,7699,0.23951372504234314,,
6,7719,0.30411502718925476,,
6,7739,0.2926836609840393,,
6,7759,0.3824538290500641,,
6,7779,0.24557198584079742,,
6,7799,0.2415674775838852,,
6,7819,0.27592039108276367,,
6,7839,0.3231564164161682,,
6,7859,0.30034589767456055,,
6,7879,0.2595183551311493,,
6,7899,0.251687228679657,,
6,7919,0.2530326545238495,,
6,7939,0.3222237527370453,,
6,7959,0.2858266234397888,,
6,7979,0.2690943479537964,,
6,7999,0.3092223107814789,,
6,8007,,0.3039757013320923,0.9096760153770447
7,8019,0.2838551104068756,,
7,8039,0.3064754605293274,,
7,8059,0.37040984630584717,,
7,8079,0.3644498586654663,,
7,8099,0.3152507543563843,,
7,8119,0.32402485609054565,,
7,8139,0.2523958086967468,,
7,8159,0.22625115513801575,,
7,8179,0.2824460566043854,,
7,8199,0.3382779657840729,,
7,8219,0.255482941865921,,
7,8239,0.2565532922744751,,
7,8259,0.3496292531490326,,
7,8279,0.2725085914134979,,
7,8299,0.2512478530406952,,
7,8319,0.2909369170665741,,
7,8339,0.2794071435928345,,
7,8359,0.3156583607196808,,
7,8379,0.3176901936531067,,
7,8399,0.3264273405075073,,
7,8419,0.3000779449939728,,
7,8439,0.38816651701927185,,
7,8459,0.3009863495826721,,
7,8479,0.2512555420398712,,
7,8499,0.28982603549957275,,
7,8519,0.2388102412223816,,
7,8539,0.3273015320301056,,
7,8559,0.259133517742157,,
7,8579,0.31179720163345337,,
7,8599,0.33861273527145386,,
7,8619,0.37964576482772827,,
7,8639,0.24842104315757751,,
7,8659,0.31982898712158203,,
7,8679,0.2584356963634491,,
7,8699,0.2608770728111267,,
7,8719,0.27530038356781006,,
7,8739,0.2789556384086609,,
7,8759,0.28696969151496887,,
7,8779,0.3103092908859253,,
7,8799,0.2747378647327423,,
7,8819,0.2424999475479126,,
7,8839,0.3479398488998413,,
7,8859,0.3433777689933777,,
7,8879,0.27554988861083984,,
7,8899,0.3167728781700134,,
7,8919,0.29025423526763916,,
7,8939,0.29650768637657166,,
7,8959,0.2738554775714874,,
7,8979,0.3146931529045105,,
7,8999,0.31102728843688965,,
7,9019,0.3278767466545105,,
7,9039,0.28742027282714844,,
7,9059,0.3342364728450775,,
7,9079,0.38370296359062195,,
7,9099,0.30784526467323303,,
7,9119,0.3576182425022125,,
7,9139,0.2682383954524994,,
7,9151,,0.2984521985054016,0.8998723030090332
8,9159,0.22003664076328278,,
8,9179,0.34633558988571167,,
8,9199,0.2770991027355194,,
8,9219,0.29832303524017334,,
8,9239,0.21706241369247437,,
8,9259,0.3107120096683502,,
8,9279,0.3070666790008545,,
8,9299,0.331443190574646,,
8,9319,0.2984699606895447,,
8,9339,0.37163934111595154,,
8,9359,0.2804083526134491,,
8,9379,0.32314547896385193,,
8,9399,0.30760458111763,,
8,9419,0.30451396107673645,,
8,9439,0.27673929929733276,,
8,9459,0.28185996413230896,,
8,9479,0.30990615487098694,,
8,9499,0.3038667142391205,,
8,9519,0.35129329562187195,,
8,9539,0.2996961176395416,,
8,9559,0.24882085621356964,,
8,9579,0.3279118835926056,,
8,9599,0.32085341215133667,,
8,9619,0.33587247133255005,,
8,9639,0.33695900440216064,,
8,9659,0.21638700366020203,,
8,9679,0.32656237483024597,,
8,9699,0.40104159712791443,,
8,9719,0.24831418693065643,,
8,9739,0.27521729469299316,,
8,9759,0.27180230617523193,,
8,9779,0.32422876358032227,,
8,9799,0.266325443983078,,
8,9819,0.3166840374469757,,
8,9839,0.3148806691169739,,
8,9859,0.3052893280982971,,
8,9879,0.2645854353904724,,
8,9899,0.30503880977630615,,
8,9919,0.26686787605285645,,
8,9939,0.36160942912101746,,
8,9959,0.2716408669948578,,
8,9979,0.3312157392501831,,
8,9999,0.32721999287605286,,
8,10019,0.24643342196941376,,
8,10039,0.32520461082458496,,
8,10059,0.287483811378479,,
8,10079,0.2544191777706146,,
8,10099,0.2788061797618866,,
8,10119,0.33939188718795776,,
8,10139,0.22983774542808533,,
8,10159,0.2812296748161316,,
8,10179,0.3604103624820709,,
8,10199,0.30767178535461426,,
8,10219,0.2735331952571869,,
8,10239,0.37146949768066406,,
8,10259,0.2578921616077423,,
8,10279,0.20388640463352203,,
8,10295,,0.29845765233039856,0.9030163884162903
9,10299,0.2342005968093872,,
9,10319,0.2900300920009613,,
9,10339,0.33370378613471985,,
9,10359,0.23377378284931183,,
9,10379,0.23468226194381714,,
9,10399,0.30135977268218994,,
9,10419,0.3026854395866394,,
9,10439,0.2989065945148468,,
9,10459,0.3091162443161011,,
9,10479,0.2936275601387024,,
9,10499,0.30115020275115967,,
9,10519,0.2529603838920593,,
9,10539,0.2599509656429291,,
9,10559,0.3280949294567108,,
9,10579,0.2546483874320984,,
9,10599,0.359296590089798,,
9,10619,0.2993254065513611,,
9,10639,0.3476082384586334,,
9,10659,0.31247538328170776,,
9,10679,0.328599214553833,,
9,10699,0.2981114089488983,,
9,10719,0.3507378399372101,,
9,10739,0.24222975969314575,,
9,10759,0.2590102255344391,,
9,10779,0.2627919912338257,,
9,10799,0.21605078876018524,,
9,10819,0.2968001067638397,,
9,10839,0.43798747658729553,,
9,10859,0.3049572706222534,,
9,10879,0.3074844479560852,,
9,10899,0.272338330745697,,
9,10919,0.3153127133846283,,
9,10939,0.23166581988334656,,
9,10959,0.2762359380722046,,
9,10979,0.33981311321258545,,
9,10999,0.34432628750801086,,
9,11019,0.21998165547847748,,
9,11039,0.272490918636322,,
9,11059,0.29661646485328674,,
9,11079,0.34227454662323,,
9,11099,0.40630167722702026,,
9,11119,0.268972784280777,,
9,11139,0.2666153609752655,,
9,11159,0.38602274656295776,,
9,11179,0.32756316661834717,,
9,11199,0.27005118131637573,,
9,11219,0.35147982835769653,,
9,11239,0.2565254271030426,,
9,11259,0.2957852780818939,,
9,11279,0.38290050625801086,,
9,11299,0.33217355608940125,,
9,11319,0.23462337255477905,,
9,11339,0.38640713691711426,,
9,11359,0.26836472749710083,,
9,11379,0.25997212529182434,,
9,11399,0.27226269245147705,,
9,11419,0.27688226103782654,,
9,11439,0.14426863193511963,,
9,11439,,0.2964470386505127,0.9004436135292053
